misc/nupdates,misc/total_timesteps,fps,eprewmean,loss/policy_entropy,loss/policy_loss,loss/value_loss
20,10080,142,-18.95149789,1.419123351573944,-0.00023955907672643662,44.970718955993654
40,19680,142,-19.199035719999998,1.418630850315094,-0.00016359034925699233,25.136368179321288
60,29280,142,-19.24567628,1.418196189403534,0.001663265866227448,13.955346488952637
80,38880,141,-17.77504524,1.4180718779563903,-0.0029900047928094866,13.11853904724121
100,48480,142,-16.18252323,1.4174564957618714,-0.0007183866575360299,9.375535821914672
120,58080,141,-15.82542474,1.4173359394073486,-0.0036593470722436905,4.843920588493347
140,67680,141,-14.659245890000001,1.4172606468200684,-0.00011986866593360901,3.432389521598816
160,77280,141,-15.605580499999997,1.4167007803916931,-0.0007470790296792984,4.2382579267025
180,86880,139,-14.44994743,1.4165452241897583,-0.0010906800627708435,1.9078950941562653
200,96480,141,-14.005836450000002,1.4159790635108949,-0.0007628953084349632,7.308513450622558
220,106080,140,-12.80864628,1.4159372091293334,-0.002176256291568279,11.635050106048585
240,115680,141,-12.585435489999998,1.4153356432914734,-0.0021553299389779567,4.468937849998474
260,125280,141,-11.969789139999998,1.4150442719459533,-0.0054537678137421605,2.7763488054275514
280,134880,141,-12.951630839999996,1.4137370109558105,-0.004049723036587238,6.270034885406494
300,144480,141,-11.44639333,1.4129294395446776,-0.001763443648815155,3.2964255303144454
320,154080,142,-11.140568570000001,1.4127087950706483,-0.002629737593815662,4.892617583274841
340,163680,142,-12.65257053,1.4123283863067626,0.011154940724372864,8.002902662754058
360,173280,143,-12.50793918,1.413018774986267,-0.0015220306813716888,2.8323670864105224
380,182880,143,-9.258486669999998,1.4122892618179321,0.006836523720994592,12.671672809123994
400,192480,143,-13.581673809999998,1.4119564652442933,0.002538790926337242,9.95703673362732
420,202080,143,-12.31558114,1.41173357963562,-0.0025320995831862093,9.98954609632492
440,211680,143,-12.79694859,1.4116394639015197,-0.003572666086256504,13.042514228820801
460,221280,143,-12.125490430000003,1.4109173178672791,0.0051775328814983364,9.118472266197205
480,230880,143,-13.638658809999999,1.4103763580322266,-0.00579148605465889,5.731932210922241
500,240480,143,-11.736325360000002,1.4093475103378297,0.0003430414944887161,16.99055681228638
520,250080,142,-12.904999900000002,1.4082801580429076,0.0004836315289139748,3.5555230379104614
540,259680,143,-14.49929117,1.407999587059021,-0.005119201948400587,4.968356144428253
560,269280,143,-14.06129338,1.4068509340286255,-0.0038687397725880148,5.523768949508667
580,278880,143,-15.572240829999998,1.4063145995140076,-0.005267409235239029,2.6010329484939576
600,288480,143,-13.028872549999999,1.405263316631317,-0.0031176559627056123,5.58232215642929
620,298080,143,-13.318894379999996,1.405137050151825,0.0005688157863914967,2.6781744360923767
640,307680,143,-12.539725129999999,1.405163872241974,0.004191338643431663,8.188868808746339
660,317280,143,-12.325387229999999,1.4047881007194518,-0.003796001709997654,2.1828179597854613
680,326880,143,-13.962950440000002,1.4037208080291748,-0.0019364646170288325,8.403658604621887
700,336480,143,-12.197547359999998,1.402768337726593,-0.0019498419016599656,2.83212496638298
720,346080,143,-14.34552411,1.4022372126579286,-0.0037836551666259764,2.657670187950134
740,355680,143,-13.10005966,1.4019912838935853,-0.0033718605911417397,6.862163305282593
760,365280,143,-12.59304707,1.4013697981834412,-0.0022004418075084685,3.8732346057891847
780,374880,143,-12.44524177,1.4006723761558533,0.0005149323493242264,15.58950171470642
800,384480,143,-15.97995355,1.3999784946441651,-0.002628517150878906,9.089760398864746
820,394080,143,-11.452445130000001,1.3989997863769532,-0.0012022776529192925,9.76492919921875
840,403680,143,-13.389860200000001,1.3999485611915587,-0.0027570566162467003,9.704501342773437
860,413280,143,-13.418555840000002,1.3986765027046204,-0.0013094231486320495,4.045278796553612
880,422880,143,-12.17692457,1.3984174728393555,-0.0024783894419670104,6.044040793180466
900,432480,143,-11.643043270000003,1.3984965324401855,-0.001811562786497234,9.449436140060424
920,442080,143,-12.807495660000003,1.3992302656173705,-0.0024537913501262664,8.79284064769745
940,451680,143,-9.95355053,1.3991629600524902,0.002529064565896988,7.523485207557679
960,461280,143,-14.541071729999999,1.398271119594574,-0.0022051896899938583,5.825434279441834
980,470880,143,-13.82046693,1.3975738525390624,0.00287950336933136,6.5787669777870175
1000,480480,143,-15.00093653,1.397885525226593,-0.0035644702613353728,5.932997876405716
1020,490080,143,-13.69276883,1.397181260585785,-0.0022803407162427904,7.2423262119293215
1040,499680,143,-11.580775699999997,1.3969053983688355,-0.0010218556970357894,15.31859393119812
1060,509280,143,-14.111472620000002,1.3961959600448608,0.0010482138022780418,3.435424530506134
1080,518880,142,-14.81391751,1.3960254549980164,-0.0022602919023483993,4.7857835531234745
1100,528480,143,-9.971601530000001,1.395277166366577,0.005155309289693833,3.168323981761932
1120,538080,143,-12.115070610000002,1.3947006464004517,0.0011267003952525555,15.227175617218018
1140,547680,143,-13.376632500000003,1.3942596435546875,-0.004993581492453813,2.183613508939743
1160,557280,143,-13.037693919999997,1.3935927629470826,-0.001213035173714161,7.0482182741165165
1180,566880,143,-9.616348310000001,1.3924951434135437,0.0009884181432425975,5.797801518440247
1200,576480,143,-13.749687960000001,1.3929259061813355,0.00313708558678627,7.6671701788902284
1220,586080,143,-11.944226839999999,1.3923198580741882,-0.0033473409712314606,4.832312059402466
1240,595680,142,-12.017746479999998,1.3920185565948486,-0.0024046286940574645,4.567100775241852
1260,605280,142,-12.853317479999998,1.3908100843429565,-0.0009921796852722764,3.4713722616434097
1280,614880,142,-13.05486883,1.3894366383552552,-0.0033785253763198853,5.737750720977783
1300,624480,142,-12.51324523,1.3900740146636963,-0.0008328332798555494,1.5376214534044266
1320,634080,142,-13.043327940000005,1.3897436141967774,-0.007740763202309609,6.737725162506104
1340,643680,142,-11.382724369999998,1.3896299123764038,0.0008551891893148422,8.17767580151558
1360,653280,142,-9.804726010000001,1.3906709671020507,-0.00031067929230630396,6.667474222183228
1380,662880,142,-8.24050077,1.3916614174842834,-0.0026592954993247984,3.2388084888458253
1400,672480,142,-12.423011029999998,1.391921293735504,0.0004595234990119934,7.0408105731010435
1420,682080,142,-15.371278529999998,1.3909539699554443,0.004612819477915764,6.931409335136413
1440,691680,142,-13.047251479999998,1.3913293957710267,-0.005169515963643789,4.551517879962921
1460,701280,143,-11.366063690000002,1.3914960503578186,-0.004375142557546496,3.3654208421707152
1480,710880,143,-13.941273069999998,1.3920188069343566,-0.010137680638581514,7.2683350324630736
1500,720480,143,-14.369823519999997,1.3924240946769715,-0.0008968275040388107,7.313376402854919
1520,730080,143,-15.043810310000001,1.3930005192756654,-0.00045449906028807165,17.439926147460938
1540,739680,143,-15.476465979999999,1.3932350516319274,-0.0007346466183662415,14.975983238220214
1560,749280,143,-10.75379367,1.3933740854263306,0.014492666907608509,9.770615339279175
1580,758880,143,-12.915283859999999,1.3929879546165467,-0.00030908659100532533,1.9571309566497803
1600,768480,143,-11.220214039999998,1.3914205193519593,-0.0012194881215691566,17.507526874542236
1620,778080,143,-10.56057791,1.3914390444755553,-0.0007323666708543896,12.139682292938232
1640,787680,142,-9.95316947,1.3919317483901978,0.003566398099064827,7.739254200458527
1660,797280,142,-12.371169259999999,1.3919564604759216,-0.0018050402402877807,3.9888064324855805
1680,806880,143,-11.53946753,1.3916898488998413,0.006542783975601196,1.161981499195099
1700,816480,143,-12.802952700000002,1.3918752431869508,0.0036147430539131163,11.759248638153077
1720,826080,143,-12.697568009999998,1.3916954398155212,0.0008870812132954597,3.5553015232086183
1740,835680,142,-11.302564770000002,1.3923948764801026,-0.0070230036973953245,6.124802875518799
1760,845280,142,-12.40132615,1.3918846011161805,0.005558674782514572,6.430826735496521
1780,854880,142,-12.186257280000001,1.3923213243484498,-0.001437874510884285,8.748504251241684
1800,864480,142,-12.010566670000001,1.391228485107422,-0.005710674240253866,6.555368900299072
1820,874080,142,-11.55161298,1.3919596672058105,-0.003816920891404152,2.689228582382202
1840,883680,142,-9.648291060000002,1.3916808009147643,0.009296254301443697,6.129953455924988
1860,893280,143,-10.366350689999999,1.3921962976455688,-0.0028026919811964036,11.259245467185973
1880,902880,142,-10.46346651,1.392430067062378,-0.0011706564575433732,4.886465430259705
1900,912480,142,-12.982132410000002,1.3924493432044982,0.001391191314905882,4.178024995326996
1920,922080,143,-12.908872890000003,1.3932874083518982,-0.0038147598505020143,4.733608746528626
1940,931680,143,-10.655974969999995,1.3946782231330872,-0.0041726129595190285,6.227566123008728
1960,941280,143,-12.462605580000002,1.393830120563507,-0.0018842749297618866,23.679382705688475
1980,950880,142,-10.58876397,1.3929738044738769,3.354400396347046e-05,6.216111552715302
2000,960480,142,-10.756135870000001,1.3914018869400024,-0.0038240391761064528,5.807565271854401
2020,970080,142,-12.580192480000001,1.3907517790794373,0.010723847895860672,12.003332114219665
2040,979680,142,-11.948124939999998,1.3900156497955323,5.011954344809055e-05,7.360900637507439
2060,989280,142,-12.216844060000001,1.39142005443573,-6.65724277496338e-05,8.488019442558288
2080,998880,142,-12.525117430000002,1.3914517402648925,-0.0024449490010738373,2.8037787199020388
2100,1008480,142,-11.26655829,1.3908219695091248,-0.004162458330392837,2.2717277735471724
2120,1018080,142,-13.0225929,1.390288281440735,-0.001269727200269699,8.122694575786591
2140,1027680,142,-9.8573405,1.3886578917503356,0.000301249697804451,6.438840186595916
2160,1037280,142,-11.74619579,1.3886544346809386,0.001828746497631073,1.5254690587520598
2180,1046880,142,-11.242890189999999,1.3881905913352965,0.003734227828681469,14.341997861862183
2200,1056480,142,-10.915769319999999,1.3879907369613647,-0.0008205052465200425,20.52304873466492
2220,1066080,142,-10.718729280000002,1.388249897956848,0.007396820932626724,18.247254538536072
2240,1075680,142,-11.22408469,1.3892359733581543,-0.0010146953165531159,4.189300441741944
2260,1085280,142,-13.88457426,1.3885475635528564,-0.002499688044190407,2.605266296863556
2280,1094880,142,-12.97954045,1.3893572807312011,0.0115278959274292,12.968997448682785
2300,1104480,142,-10.313717580000002,1.3888715028762817,-0.0028206221759319305,3.4038809716701506
2320,1114080,143,-10.572139380000001,1.3890698075294494,-0.004711057059466839,11.95065380334854
2340,1123680,142,-14.511434239999998,1.3880385041236878,-0.005744245648384094,9.81040871143341
2360,1133280,142,-12.232833560000001,1.3877737283706666,-0.007903437316417693,1.2727006733417512
2380,1142880,142,-8.851681,1.3872130274772645,0.002833655849099159,18.87028362751007
2400,1152480,142,-9.68184061,1.3874444007873534,0.0011081555858254433,6.125948131084442
2420,1162080,142,-11.483340480000003,1.38575519323349,-7.211687043309211e-05,7.301380944252014
2440,1171680,142,-9.394171199999999,1.386059296131134,0.0043920012190938,5.257633864879608
2460,1181280,142,-10.6505764,1.3863905429840089,-0.003216864378191531,6.8466814994812015
2480,1190880,142,-10.725529579999998,1.38531254529953,-0.0045962266623973845,7.379887257516384
2500,1200480,142,-11.182006699999997,1.3859049916267394,-0.003049008920788765,9.084493839740754
2520,1210080,142,-7.964535090000001,1.3848418712615966,-0.0011610405519604683,3.5780374109745026
2540,1219680,142,-11.248955930000001,1.3851775765419005,-0.0067964823916554454,0.8310511119663715
2560,1229280,142,-10.037624600000001,1.3851643323898315,-0.00709267002530396,9.448882070183753
2580,1238880,142,-12.268329719999999,1.3856583118438721,-0.001598379760980606,4.165182802081108
2600,1248480,142,-8.72164436,1.385205328464508,-0.0022657454013824464,0.3653080567717552
2620,1258080,142,-10.62130659,1.3841301798820496,-0.0015091072767972947,10.050320076942445
2640,1267680,142,-10.40666102,1.3841256618499755,-0.0013876315206289291,11.231173419952393
2660,1277280,142,-12.19155475,1.3831915020942689,0.0010909203439950943,9.631858587265015
2680,1286880,142,-10.571264100000002,1.3830110669136046,-0.0033059932291507723,6.903114748001099
2700,1296480,142,-11.91764471,1.3835623502731322,-0.006880668736994266,0.7385928094387054
2720,1306080,142,-11.299317779999999,1.3841741800308227,0.00038849338889122007,10.962705218791962
2740,1315680,142,-10.604161750000003,1.3849822402000427,-0.0021521222777664663,2.929737912118435
2760,1325280,142,-9.7460293,1.3837626457214356,0.002617224305868149,5.2861688256263735
2780,1334880,142,-12.309544650000003,1.3838701605796815,-0.000494830310344696,1.7641022086143494
2800,1344480,142,-9.76872565,1.3833801984786986,-0.005706244707107544,5.133034402132035
2820,1354080,142,-11.60371148,1.384117329120636,0.00043975189328193665,5.68113141655922
2840,1363680,142,-10.057596160000001,1.3847581028938294,-0.0016673222184181214,2.19522168636322
2860,1373280,142,-11.53365858,1.3839823961257935,-0.0005347557365894317,2.5782216131687163
2880,1382880,142,-8.78437585,1.3829653143882752,0.0035897480323910714,7.1352251172065735
2900,1392480,142,-7.0982321599999985,1.3822367548942567,-0.0052532611414790155,4.07012606561184
2920,1402080,142,-9.357008819999999,1.381420373916626,-0.0021196110887103715,2.699484634399414
2940,1411680,142,-9.086017739999999,1.3794442892074585,-0.00426667407155037,4.7435003653168675
2960,1421280,142,-9.3831488,1.3793769598007202,-0.004080942831933498,0.6382606536149978
2980,1430880,142,-10.45651934,1.3799665689468383,0.002076473506167531,2.5826501160860063
3000,1440480,142,-9.23441148,1.3795261621475219,0.0021417979151010513,3.6134952306747437
3020,1450080,142,-9.808506540000002,1.3794719457626343,-0.004033053666353226,5.788807809352875
3040,1459680,142,-10.07187555,1.378505289554596,0.0009103404358029365,13.842522323131561
3060,1469280,142,-8.64516361,1.3781049728393555,-0.008594092354178429,3.484255623817444
3080,1478880,142,-10.11043334,1.377523624897003,0.0020393066108226774,8.717392706871033
3100,1488480,142,-10.878675809999999,1.3775571942329408,-0.0008890796452760696,3.4442000150680543
3120,1498080,142,-12.366466370000001,1.3776527166366577,-0.005683578457683325,11.267999374866486
3140,1507680,142,-9.98413864,1.3773662805557252,0.01128135472536087,12.017576026916505
3160,1517280,142,-10.42027118,1.3786814093589783,0.004221864230930805,12.316374492645263
3180,1526880,142,-8.966971160000002,1.3792601108551026,-0.00499873049557209,3.881267586350441
3200,1536480,142,-9.58330855,1.3782206296920776,-0.009797317697666586,9.336508244276047
3220,1546080,142,-11.476949979999997,1.3790700435638428,0.0012642012909054757,5.279369580745697
3240,1555680,142,-8.497952539999998,1.3787364721298219,-0.005956842750310898,1.3529854349792003
3260,1565280,142,-12.023398920000002,1.3784330844879151,0.0025814607739448546,7.193576920032501
3280,1574880,142,-10.053443970000002,1.3773671746253968,-0.0034559637308120726,1.9950812108814717
3300,1584480,142,-8.03765044,1.376932144165039,0.010154227167367936,9.537570950388908
3320,1594080,142,-10.62956173,1.3763954639434814,-0.000733606843277812,3.0418611973524095
3340,1603680,142,-8.80542608,1.3772682309150697,0.00388836357742548,14.33878276348114
3360,1613280,142,-7.933881590000001,1.3777644872665404,-0.003652496449649334,1.654498067498207
3380,1622880,142,-9.15774472,1.377103590965271,-0.0004136916249990463,6.052124786376953
3400,1632480,142,-5.057074339999999,1.376046073436737,-0.007590465620160103,9.188451766967773
3420,1642080,142,-8.14876404,1.3776918411254884,-0.0072380059864372015,0.698677322268486
3440,1651680,142,-9.274981920000002,1.3778273105621337,-0.005670667812228203,9.110432329773904
3460,1661280,142,-7.6700465599999985,1.3773847341537475,0.00011690501123666764,5.77262692451477
3480,1670880,142,-8.940198670000001,1.3774790167808533,-0.002395208925008774,6.859601020812988
3500,1680480,142,-10.919640540000003,1.3785829663276672,-0.0001404412090778351,4.019339072704315
3520,1690080,142,-8.20113424,1.3783066987991333,0.014731821371242404,6.183222338557243
3540,1699680,142,-7.82720301,1.3776262283325196,-0.0031831759959459307,1.9601044684648514
3560,1709280,142,-6.4439001199999995,1.375956165790558,0.00010790959931910038,9.22364925146103
3580,1718880,142,-8.982780020000002,1.3758485436439514,0.003607553616166115,6.636862951517105
3600,1728480,142,-9.01123644,1.3751179218292235,0.002744574239477515,2.898984485864639
3620,1738080,142,-5.85644823,1.3745299339294434,-0.006679443642497063,3.081724090874195
3640,1747680,142,-6.500868389999999,1.3743832945823669,-0.0015735093504190445,1.4413374960422516
3660,1757280,142,-6.886076450000001,1.3745166659355164,-0.004669856280088425,9.101932220906019
3680,1766880,142,-10.090915299999999,1.3735902547836303,-0.005642715096473694,3.8686282873153686
3700,1776480,142,-5.4809582,1.372498083114624,-0.005388154229149222,7.127871030569077
3720,1786080,142,-9.156474379999999,1.3710947990417481,-0.0014900073409080505,8.67635797560215
3740,1795680,142,-7.445463299999999,1.370991849899292,0.010768246278166771,7.280170321464539
3760,1805280,142,-10.784281210000001,1.370970857143402,-0.0009535849094390869,7.211005544662475
3780,1814880,142,-7.936913759999999,1.3711495280265809,0.006023909151554108,2.3286884739995
3800,1824480,142,-6.577296669999999,1.3718039751052857,-0.003573046624660492,2.9466551005840302
3820,1834080,142,-8.8583908,1.3710030674934388,0.005116707086563111,15.75386197566986
3840,1843680,142,-6.447431710000001,1.3702935695648193,0.0007558465003967285,16.314411652088165
3860,1853280,142,-9.330113339999999,1.3692639350891114,-0.0018371190875768662,5.331699526309967
3880,1862880,142,-6.828461800000002,1.3689457416534423,-0.005419488996267319,8.500353026390076
3900,1872480,142,-9.02101599,1.3699099659919738,-0.00021898522973060608,9.978379820287227
3920,1882080,142,-10.49421888,1.3701220750808716,0.01227732002735138,14.860752129554749
3940,1891680,142,-8.163612469999999,1.369386374950409,0.0019423000514507294,7.7831970930099486
3960,1901280,142,-10.498798140000002,1.36988685131073,-0.0031244251877069473,11.602386730909348
3980,1910880,142,-9.21872608,1.3696151494979858,-0.006497063860297203,4.619802075624466
4000,1920480,142,-8.21554475,1.3690149545669557,-0.005036117509007454,8.763826489448547
4020,1930080,142,-8.25843625,1.3682974100112915,-0.003057369589805603,4.264961385726929
4040,1939680,142,-10.211969169999998,1.368095088005066,0.0005546241998672485,8.598251035809517
4060,1949280,142,-9.217186869999999,1.3673517107963562,-0.0028729744255542753,8.006458032131196
4080,1958880,142,-10.04847161,1.367080295085907,-0.008913414925336838,13.453770890831947
4100,1968480,142,-4.95650039,1.3665903449058532,-0.009427471924573183,8.672419506311417
4120,1978080,142,-11.362483939999999,1.3667304992675782,0.0018459958955645561,14.16104826927185
4140,1987680,142,-7.07979076,1.3661755084991456,-0.007546992041170597,15.374886107444762
4160,1997280,142,-10.234858630000002,1.365544319152832,0.004066015034914017,13.062476634979248
4180,2006880,142,-7.629133269999999,1.3664394617080688,-0.003653177060186863,2.961861842870712
4200,2016480,142,-9.99855068,1.3665246844291687,-0.002164669707417488,22.94821424484253
4220,2026080,142,-5.9281198900000005,1.3653995990753174,-0.0017919845879077912,8.673591589927673
4240,2035680,142,-9.12973254,1.3641760110855103,-0.008692066557705403,4.407915911078453
4260,2045280,142,-6.078730550000001,1.362733793258667,0.0010361265391111373,2.6586219489574434
4280,2054880,142,-5.39247155,1.3621434330940247,-0.004896985366940498,2.0949678897857664
4300,2064480,142,-6.41262209,1.3621941447257995,0.0022698841989040376,4.702857494354248
4320,2074080,142,-7.056861710000001,1.3605682134628296,0.002796676382422447,6.483024597167969
4340,2083680,142,-6.18589834,1.3605725526809693,-0.002119598537683487,1.011098575592041
4360,2093280,142,-8.11751815,1.359561312198639,0.0010610275901854038,5.482163000106811
4380,2102880,142,-5.28042003,1.3581925630569458,0.0006768301129341126,1.8309726029634477
4400,2112480,142,-5.259703429999999,1.3566737055778504,-0.00309200631454587,14.952516889572143
4420,2122080,142,-9.89858731,1.3567436456680297,0.0002701330929994583,15.096882152557374
4440,2131680,142,-6.061329990000001,1.3547904253005982,-0.007350655645132065,1.7448570758104325
4460,2141280,142,-4.33743186,1.3533745050430297,-0.0027633862104266883,7.073779821395874
4480,2150880,142,-5.1043278,1.3522280693054198,-0.0030852187424898147,0.9999590039253234
4500,2160480,142,-7.893523479999999,1.3508261084556579,-0.0016521713696420193,7.190335059165955
4520,2170080,142,-8.34944208,1.3500482201576234,-0.0014860781840980053,6.373034262657166
4540,2179680,142,-7.3411158200000015,1.3494024276733398,0.003718244656920433,5.470296815037727
4560,2189280,142,-7.2411983,1.3493905425071717,-0.003827627468854189,9.550371074676514
4580,2198880,142,-4.352575430000001,1.3489027261734008,-0.004326745867729187,2.392906254529953
4600,2208480,142,-5.8291093499999995,1.3496959209442139,-0.0001301984768360853,1.5188032552599906
4620,2218080,142,-8.770311340000001,1.3497838973999023,-0.008380993455648422,1.770092350244522
4640,2227680,142,-5.211994599999998,1.3484339594841004,-0.0009187020361423493,1.1302167072892189
4660,2237280,142,-6.2057952499999995,1.3479197025299072,-0.002762462943792343,4.073265434801579
4680,2246880,142,-6.982210749999998,1.34737948179245,-0.0004850149154663086,3.9583892107009886
4700,2256480,142,-6.66438451,1.3474058508872986,-0.006119636306539178,1.212053397297859
4720,2266080,142,-1.3239242900000001,1.348149061203003,-0.003365315147675574,2.2263391315937042
4740,2275680,142,-4.24109323,1.3475114107131958,0.0072910508140921594,4.590994787216187
4760,2285280,142,-6.095440669999999,1.3471058130264282,-0.00782376602292061,7.16146449893713
4780,2294880,142,-3.89314863,1.346515154838562,-0.0029116163961589335,4.094000518321991
4800,2304480,142,-3.5470252599999994,1.3450830459594727,-0.011858569830656052,5.4574520826339725
4820,2314080,142,1.2527929999999998,1.3448413372039796,-0.0021270016703056173,5.667593193054199
4840,2323680,142,-3.77414631,1.3443006515502929,-0.0021599657833576203,10.274626058340072
4860,2333280,142,-5.90514358,1.3426627397537232,0.008023280650377274,1.0932643413543701
4880,2342880,142,-5.25154046,1.3437074184417725,-0.0027849271660670637,11.459369564056397
4900,2352480,142,-5.779430189999999,1.3424388408660888,-0.003625416592694819,3.593379092216492
4920,2362080,142,-5.115325210000001,1.342217242717743,-0.0013832204975187778,4.546590530872345
4940,2371680,142,-5.43442173,1.3413329482078553,0.002087228000164032,5.0683933943510056
4960,2381280,142,-5.2811258500000005,1.342336618900299,-0.015305189043283462,5.094815903902054
4980,2390880,142,-2.03350215,1.34187194108963,-0.000494394451379776,6.552671766281128
5000,2400480,142,-6.187857360000001,1.3425612807273866,-0.0019022778142243624,7.390358193218708
5020,2410080,142,-2.4090337699999997,1.3420574188232421,-0.002052314579486847,5.969050559401512
5040,2419680,142,-0.3631553300000001,1.3416048407554626,-0.0015369273722171783,4.607289063930511
5060,2429280,142,-5.418469529999999,1.3409947037696839,0.004900720342993737,28.271827030181885
5080,2438880,142,-5.1028758299999994,1.3412569642066956,0.0070155645487830045,7.406619697809219
5100,2448480,142,-8.44966265,1.3407462120056153,-0.0017525339499115944,24.02013740539551
5120,2458080,142,-6.350980149999999,1.3409810543060303,0.016803012043237687,15.185873985290527
5140,2467680,142,-5.307905250000001,1.340529775619507,-0.008815029449760915,1.3561580061912537
5160,2477280,142,-6.983438259999999,1.3396456360816955,0.00019553452730178834,7.064221622049809
5180,2486880,142,-2.6854204700000004,1.3391892313957214,0.003789234906435013,4.139787197113037
5200,2496480,142,-5.95724336,1.339776074886322,-0.0019814498722553254,10.350612261891365
5220,2506080,142,-3.3505203699999995,1.3390025734901427,-0.0017451681196689606,4.559064823389053
5240,2515680,142,-7.181871659999998,1.3376909375190735,-0.0032089309766888618,7.32529616355896
5260,2525280,142,-3.8459538799999997,1.3385714411735534,0.0003886032849550247,3.600590693950653
5280,2534880,142,-5.84126042,1.338859760761261,-0.006972162425518036,3.1258664637804032
5300,2544480,142,-3.5586912799999997,1.336824655532837,-0.010394890606403352,0.42373439371585847
5320,2554080,142,-8.43208309,1.3360581159591676,0.003233987092971802,4.769151693582534
5340,2563680,142,-6.141488399999999,1.3365177392959595,0.003733984846621752,11.970120096206665
5360,2573280,142,-3.4759474999999997,1.3360305309295655,-0.0012751489877700806,3.8869680799543858
5380,2582880,142,-4.464161229999999,1.334920620918274,-0.0011842075735330581,5.533292305469513
5400,2592480,142,-6.81663381,1.3338364243507386,0.013006588444113731,17.741041660308838
5420,2602080,142,-5.23241576,1.3328858494758606,0.0060978799127042295,17.915150213241578
5440,2611680,142,-5.681075049999999,1.3325128316879273,-0.00030186530202627184,2.6332229010760786
5460,2621280,142,-4.3595448800000005,1.3321600317955018,-0.004742906242609024,0.9204015776515007
5480,2630880,142,-3.6714770399999996,1.3320568680763245,0.006430622236803174,4.187305524945259
5500,2640480,142,-5.986837089999999,1.3315201282501221,0.0013208940625190734,5.334524762630463
5520,2650080,142,-3.6703266899999996,1.3306348323822021,-0.009937444515526295,6.4004241049289705
5540,2659680,142,-6.747670790000001,1.3296639323234558,-0.004267021175473928,2.9019811511039735
5560,2669280,142,-4.47157329,1.3292662501335144,-0.003638303279876709,5.851512050628662
5580,2678880,142,-4.016137779999999,1.3293521642684936,-0.0023414433002471925,4.380578637123108
5600,2688480,142,-1.4433804400000003,1.3285651326179504,0.0021048665046691896,13.896660614013673
5620,2698080,142,-2.5113582500000002,1.328880286216736,0.00018746480345726012,8.73221731185913
5640,2707680,142,0.12003423000000008,1.3287956237792968,-0.0002522916533052921,0.4030752435326576
5660,2717280,142,0.16079086,1.328589415550232,-0.002298368906485848,7.924499988555908
5680,2726880,142,-2.92310295,1.3285165429115295,-0.006515389680862427,3.6205222576856615
5700,2736480,142,-5.32442523,1.3289124608039855,0.002375087630935013,2.840897208452225
5720,2746080,142,-6.47557776,1.3300339460372925,0.0005963524803519249,4.241640278697014
5740,2755680,142,-3.4646403799999996,1.3287378549575806,0.006267239153385162,10.004519486427307
5760,2765280,142,-5.429182449999998,1.3278087615966796,-0.008967795968055725,0.3086751468479633
5780,2774880,142,-5.89947082,1.3267114877700805,0.0030599161982536316,9.654288691282272
5800,2784480,142,-5.68028297,1.3247614860534669,-0.000875445082783699,5.252392512559891
5820,2794080,142,-6.11369066,1.323261284828186,0.010095518827438355,4.929483819007873
5840,2803680,142,-2.59693059,1.322340762615204,-0.007018754072487354,1.8830698251724243
5860,2813280,142,-3.4537454199999997,1.3217583417892456,-0.003340091684367508,3.942150616645813
5880,2822880,142,-6.661843210000001,1.3220057487487793,0.00239649279974401,15.94139597415924
5900,2832480,142,-2.4923067500000005,1.3211004376411437,0.008930649608373642,6.165114307403565
5920,2842080,142,-3.9638416899999993,1.3203264713287353,-0.010262517631053925,1.1330177009105682
5940,2851680,142,-1.3070186000000001,1.3205429196357727,-0.006610273336991668,4.930027854442597
5960,2861280,142,-4.2653145299999995,1.3196521878242493,-0.007332640886306763,4.073160365223885
